atc_code,atc_name,code_length,parent_code,level,length_validation,atc_level1,atc_level2,atc_level3,atc_level4
N05AX11,zotepine,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX12,aripiprazole,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX13,paliperidone,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX14,iloperidone,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX15,cariprazine,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX16,brexpiprazole,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05AX17,pimavanserin,7,N05AX,5,TRUE,N,N05,N05A,N05AX
N05CA01,pentobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA02,amobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA03,butobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA04,barbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA05,aprobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA06,secobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA07,talbutal,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA08,vinylbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA09,vinbarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA10,cyclobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA11,heptabarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA12,reposal,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA15,methohexital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA16,hexobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA19,thiopental,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA20,etallobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA21,allobarbital,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CA22,proxibarbal,7,N05CA,5,TRUE,N,N05,N05C,N05CA
N05CB01,combinations of barbiturates,7,N05CB,5,TRUE,N,N05,N05C,N05CB
N05CB02,Barbiturates in combination with other drugs,7,N05CB,5,TRUE,N,N05,N05C,N05CB
N05CC01,chloral hydrate,7,N05CC,5,TRUE,N,N05,N05C,N05CC
N05CC02,chloralodol,7,N05CC,5,TRUE,N,N05,N05C,N05CC
N05CC03,acetylglycinamide chloral hydrate,7,N05CC,5,TRUE,N,N05,N05C,N05CC
N05CC04,dichloralphenazone,7,N05CC,5,TRUE,N,N05,N05C,N05CC
N05CC05,paraldehyde,7,N05CC,5,TRUE,N,N05,N05C,N05CC
N05CD01,flurazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD02,nitrazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD03,flunitrazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD04,estazolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD05,triazolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD06,lormetazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD07,temazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD08,midazolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD09,brotizolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD10,quazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD11,loprazolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD12,doxefazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD13,cinolazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD14,remimazolam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CD15,nimetazepam,7,N05CD,5,TRUE,N,N05,N05C,N05CD
N05CE01,glutethimide,7,N05CE,5,TRUE,N,N05,N05C,N05CE
N05CE02,methyprylon,7,N05CE,5,TRUE,N,N05,N05C,N05CE
N05CE03,pyrithyldione,7,N05CE,5,TRUE,N,N05,N05C,N05CE
N05CF01,zopiclone,7,N05CF,5,TRUE,N,N05,N05C,N05CF
N05CF02,zolpidem,7,N05CF,5,TRUE,N,N05,N05C,N05CF
N05CF03,zaleplon,7,N05CF,5,TRUE,N,N05,N05C,N05CF
N05CF04,eszopiclone,7,N05CF,5,TRUE,N,N05,N05C,N05CF
N05CH01,melatonin,7,N05CH,5,TRUE,N,N05,N05C,N05CH
N05CH02,ramelteon,7,N05CH,5,TRUE,N,N05,N05C,N05CH
N05CH03,tasimelteon,7,N05CH,5,TRUE,N,N05,N05C,N05CH
N05CJ01,suvorexant,7,N05CJ,5,TRUE,N,N05,N05C,N05CJ
N05CJ02,lemborexant,7,N05CJ,5,TRUE,N,N05,N05C,N05CJ
N05CJ03,daridorexant,7,N05CJ,5,TRUE,N,N05,N05C,N05CJ
N05CM01,methaqualone,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM02,clomethiazole,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM03,bromisoval,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM04,carbromal,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM05,scopolamine,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM06,propiomazine,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM07,triclofos,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM08,ethchlorvynol,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM09,Valerianae radix,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM10,hexapropymate,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM11,bromides,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM12,apronal,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM13,valnoctamide,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM15,methylpentynol,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM16,niaprazine,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CM18,dexmedetomidine,7,N05CM,5,TRUE,N,N05,N05C,N05CM
N05CX01,"meprobamate, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
N05CX02,"methaqualone, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
N05CX03,"methylpentynol, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
N05CX04,"clomethiazole, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
N05CX05,"emepronium, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
N05CX06,"dipiperonylaminoethanol, combinations",7,N05CX,5,TRUE,N,N05,N05C,N05CX
C01AA01,acetyldigitoxin,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA02,acetyldigoxin,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA03,digitalis leaves,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA04,digitoxin,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA05,digoxin,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA06,lanatoside C,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA07,deslanoside,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA08,metildigoxin,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA09,gitoformate,7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AA52,"acetyldigoxin, combinations",7,C01AA,5,TRUE,C,C01,C01A,C01AA
C01AB01,proscillaridin,7,C01AB,5,TRUE,C,C01,C01A,C01AB
C01AB51,"proscillaridin, combinations",7,C01AB,5,TRUE,C,C01,C01A,C01AB
C01AC01,g-strophanthin,7,C01AC,5,TRUE,C,C01,C01A,C01AC
C01AC03,cymarin,7,C01AC,5,TRUE,C,C01,C01A,C01AC
C01AX02,peruvoside,7,C01AX,5,TRUE,C,C01,C01A,C01AX
C01BA01,quinidine,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA02,procainamide,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA03,disopyramide,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA04,sparteine,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA05,ajmaline,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA08,prajmaline,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA12,lorajmine,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA13,hydroquinidine,7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA51,"quinidine, combinations excl. psycholeptics",7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BA71,"quinidine, combinations with psycholeptics",7,C01BA,5,TRUE,C,C01,C01B,C01BA
C01BB01,lidocaine,7,C01BB,5,TRUE,C,C01,C01B,C01BB
C01BB02,mexiletine,7,C01BB,5,TRUE,C,C01,C01B,C01BB
C01BB03,tocainide,7,C01BB,5,TRUE,C,C01,C01B,C01BB
C01BB04,aprindine,7,C01BB,5,TRUE,C,C01,C01B,C01BB
C01BC03,propafenone,7,C01BC,5,TRUE,C,C01,C01B,C01BC
C01BC04,flecainide,7,C01BC,5,TRUE,C,C01,C01B,C01BC
C01BC07,lorcainide,7,C01BC,5,TRUE,C,C01,C01B,C01BC
C01BC08,encainide,7,C01BC,5,TRUE,C,C01,C01B,C01BC
C01BC09,ethacizine,7,C01BC,5,TRUE,C,C01,C01B,C01BC
C01BD01,amiodarone,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD02,bretylium tosilate,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD03,bunaftine,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD04,dofetilide,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD05,ibutilide,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD06,tedisamil,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BD07,dronedarone,7,C01BD,5,TRUE,C,C01,C01B,C01BD
C01BG01,moracizine,7,C01BG,5,TRUE,C,C01,C01B,C01BG
C01BG07,cibenzoline,7,C01BG,5,TRUE,C,C01,C01B,C01BG
C01BG11,vernakalant,7,C01BG,5,TRUE,C,C01,C01B,C01BG
C01CA01,etilefrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA02,isoprenaline,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA03,norepinephrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA04,dopamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA05,norfenefrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA06,phenylephrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA07,dobutamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA08,oxedrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA09,metaraminol,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA10,methoxamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA11,mephentermine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA12,dimetofrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA13,prenalterol,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA14,dopexamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA15,gepefrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA16,ibopamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA17,midodrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA18,octopamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA19,fenoldopam,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA21,cafedrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA22,arbutamine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA23,theodrenaline,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA24,epinephrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA25,amezinium metilsulfate,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA26,ephedrine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA27,droxidopa,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA28,centhaquine,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA30,combinations,7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CA51,"etilefrine, combinations",7,C01CA,5,TRUE,C,C01,C01C,C01CA
C01CE01,amrinone,7,C01CE,5,TRUE,C,C01,C01C,C01CE
C01CE02,milrinone,7,C01CE,5,TRUE,C,C01,C01C,C01CE
C01CE03,enoximone,7,C01CE,5,TRUE,C,C01,C01C,C01CE
C01CE04,bucladesine,7,C01CE,5,TRUE,C,C01,C01C,C01CE
C01CX06,angiotensinamide,7,C01CX,5,TRUE,C,C01,C01C,C01CX
C01CX07,xamoterol,7,C01CX,5,TRUE,C,C01,C01C,C01CX
C01CX08,levosimendan,7,C01CX,5,TRUE,C,C01,C01C,C01CX
C01CX09,angiotensin II,7,C01CX,5,TRUE,C,C01,C01C,C01CX
C01CX10,omecamtiv mecarbil,7,C01CX,5,TRUE,C,C01,C01C,C01CX
C01DA02,glyceryl trinitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA04,methylpropylpropanediol dinitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA05,pentaerithrityl tetranitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA07,propatylnitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA08,isosorbide dinitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA09,trolnitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA13,eritrityl tetranitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA14,isosorbide mononitrate,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA20,organic nitrates in combination,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA38,tenitramine,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA52,"glyceryl trinitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA54,"methylpropylpropanediol dinitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA55,"pentaerithrityl tetranitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA57,"propatylnitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA58,"isosorbide dinitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA59,"trolnitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA63,"eritrityl tetranitrate, combinations",7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DA70,organic nitrates in combination with psycholeptics,7,C01DA,5,TRUE,C,C01,C01D,C01DA
C01DB01,flosequinan,7,C01DB,5,TRUE,C,C01,C01D,C01DB
C01DX01,itramin tosilate,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX02,prenylamine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX03,oxyfedrine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX04,benziodarone,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX05,carbocromen,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX06,hexobendine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX07,etafenone,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX08,heptaminol,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX09,imolamine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX10,dilazep,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX11,trapidil,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX12,molsidomine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX13,efloxate,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX14,cinepazet,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX15,cloridarol,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX16,nicorandil,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX18,linsidomine,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX19,nesiritide,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX21,serelaxin,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX22,vericiguat,7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX51,"itramin tosilate, combinations",7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX52,"prenylamine, combinations",7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX53,"oxyfedrine, combinations",7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01DX54,"benziodarone, combinations",7,C01DX,5,TRUE,C,C01,C01D,C01DX
C01EA01,alprostadil,7,C01EA,5,TRUE,C,C01,C01E,C01EA
C01EB02,camphora,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB03,indometacin,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB04,crataegus glycosides,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB05,creatinolfosfate,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB06,fosfocreatine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB07,"fructose 1,6-diphosphate",7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB09,ubidecarenone,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB10,adenosine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB11,tiracizine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB13,acadesine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB15,trimetazidine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB16,ibuprofen,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB17,ivabradine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB18,ranolazine,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB21,regadenoson,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB22,meldonium,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB23,tiazotic acid,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C01EB24,mavacamten,7,C01EB,5,TRUE,C,C01,C01E,C01EB
C09AA01,captopril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA02,enalapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA03,lisinopril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA04,perindopril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA05,ramipril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA06,quinapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA07,benazepril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA08,cilazapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA09,fosinopril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA10,trandolapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA11,spirapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA12,delapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA13,moexipril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA14,temocapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA15,zofenopril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09AA16,imidapril,7,C09AA,5,TRUE,C,C09,C09A,C09AA
C09BA01,captopril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA02,enalapril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA03,lisinopril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA04,perindopril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA05,ramipril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA06,quinapril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA07,benazepril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA08,cilazapril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA09,fosinopril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA12,delapril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA13,moexipril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BA15,zofenopril and diuretics,7,C09BA,5,TRUE,C,C09,C09B,C09BA
C09BB02,enalapril and lercanidipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB03,lisinopril and amlodipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB04,perindopril and amlodipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB05,ramipril and felodipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB06,enalapril and nitrendipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB07,ramipril and amlodipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB10,trandolapril and verapamil,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB12,delapril and manidipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BB13,benazepril and amlodipine,7,C09BB,5,TRUE,C,C09,C09B,C09BB
C09BX01,"perindopril, amlodipine and indapamide",7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX02,perindopril and bisoprolol,7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX03,"ramipril, amlodipine and hydrochlorothiazide",7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX04,"perindopril, bisoprolol and amlodipine",7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX05,ramipril and bisoprolol,7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX06,"perindopril, bisoprolol, amlodipine and indapamide",7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09BX07,zofenopril and nebivolol,7,C09BX,5,TRUE,C,C09,C09B,C09BX
C09CA01,losartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA02,eprosartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA03,valsartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA04,irbesartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA05,tasosartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA06,candesartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA07,telmisartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA08,olmesartan medoxomil,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA09,azilsartan medoxomil,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09CA10,fimasartan,7,C09CA,5,TRUE,C,C09,C09C,C09CA
C09DA01,losartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA02,eprosartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA03,valsartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA04,irbesartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA06,candesartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA07,telmisartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA08,olmesartan medoxomil and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA09,azilsartan medoxomil and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DA10,fimasartan and diuretics,7,C09DA,5,TRUE,C,C09,C09D,C09DA
C09DB01,valsartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB02,olmesartan medoxomil and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB04,telmisartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB05,irbesartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB06,losartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB07,candesartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB08,valsartan and lercanidipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DB09,fimasartan and amlodipine,7,C09DB,5,TRUE,C,C09,C09D,C09DB
C09DX01,"valsartan, amlodipine and hydrochlorothiazide",7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX02,valsartan and aliskiren,7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX03,"olmesartan medoxomil, amlodipine and hydrochlorothiazide",7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX04,valsartan and sacubitril,7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX05,valsartan and nebivolol,7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX06,"candesartan, amlodipine and hydrochlorothiazide",7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX07,"irbesartan, amlodipine and hydrochlorothiazide",7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09DX08,"telmisartan, amlodipine and hydrochlorothiazide",7,C09DX,5,TRUE,C,C09,C09D,C09DX
C09XA01,remikiren,7,C09XA,5,TRUE,C,C09,C09X,C09XA
C09XA02,aliskiren,7,C09XA,5,TRUE,C,C09,C09X,C09XA
C09XA52,aliskiren and hydrochlorothiazide,7,C09XA,5,TRUE,C,C09,C09X,C09XA
C09XA53,aliskiren and amlodipine,7,C09XA,5,TRUE,C,C09,C09X,C09XA
C09XA54,"aliskiren, amlodipine and hydrochlorothiazide",7,C09XA,5,TRUE,C,C09,C09X,C09XA
C10AA01,simvastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA02,lovastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA03,pravastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA04,fluvastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA05,atorvastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA06,cerivastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA07,rosuvastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AA08,pitavastatin,7,C10AA,5,TRUE,C,C10,C10A,C10AA
C10AB01,clofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB02,bezafibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB03,aluminium clofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB04,gemfibrozil,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB05,fenofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB06,simfibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB07,ronifibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB08,ciprofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB09,etofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB10,clofibride,7,C10AB,5,TRUE,C,C10,C10A,C10AB
C10AB11,choline fenofibrate,7,C10AB,5,TRUE,C,C10,C10A,C10AB
